key,11,12,13
2162858,天之御柱,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",通天的巨大石塔。在流傳於東方地域的神話中，這裡是由孕育國土的神明建造的，但真相卻不得而知。歷史上雖然曾經是禁忌之地，但在戰亂期卻被不懼神明的海賊眾登陸，他們還在這裡建立了據點痙攣寨。
2162859,酒杯島,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",據說這個島是海賊眾最初舉杯結為兄弟的地方。對海賊眾來說，這是個堪稱發祥地的特別之地。即便是現在，他們還會在島上設定監視據點，監視來往於紅玉海的船隻。
2162860,絕鬼島,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",紅甲族的據點。因為這裡是居住著殺人惡鬼的島，所以被人們命名為「絕鬼島」，但不知從何時起，連甲人族都開始這樣稱呼這個島了。另外，這裡過去雖然是座島，但卻通過熔岩與大陸本土連接在一起，所以嚴格說來並不算島嶼。
2162861,漁村,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",位於奧薩德次大陸東岸的村落，村名意味著這個村子是靠漁業建立起來的。海賊眾過去曾在這裡設定了一個小屋，用來向渡過紅玉海的人們徵收保護費。
2162862,岩燕廟,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",用來供奉岩燕這位偉大武將的靈廟，是他讓戰火紛飛的延夏實現了統一。岸壁上的巨大石像是以岩燕為原型雕刻的。另外，他不僅是一名劍豪，還是一位著名的術士，據說創立多瑪式風水術的始祖就是他。
2162863,帝國河畔堡,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",25年前帝國軍用來當攻佔多瑪的前哨基地而設立的據點。在控制了多瑪之後也曾把這裡當成佔領統治的據點短時間利用過，但近年來，由於多瑪城的重建工程持續推進，中流部分已經被遺棄，這裡幾乎沒人再使用了。
2162864,茨菰村,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",位於延夏的玄水連山的山村。古語「茨菰」的意思是生長在水田等地的一種草，表示這個村子從很久以前就是個種稻的米倉。村民們一直在帝國的殘酷統治下保護著這片水田。
2162865,七彩溝,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",流淌著七色水的神奇泉眼。人們認為是因為這裡充滿了露出地面的優質水晶礦床，在屬性之力的作用下才形成了這麼美麗的景色。不過，也有傳說說這是由天女架起的彩虹之橋而來的。
2162866,多瑪城,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",支配延夏的多瑪國的城池。是為了管理既是物流大動脈又是周邊地區水源的無二江，而利用突出江面的石山而搭建的。在帝國的支配下，這裡被當成了行省的總督府，同時還擴展了軍事功能。
2162867,大龍月門,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",為了管理前往無二江的江船而建造的巨大水門。利用了天然的岩石山建造的大龍壁中央，鑲嵌著一道滿月型的門。帝國軍為了加強對河川的支配，在這裡增設了魔導結界發生器。
2162868,弓束官邸,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",管理著無二江中流城市的地方官的宅邸。地方官由代代侍奉多瑪國主一族的名門弓束家當家擔任。多瑪叛亂的時候這裡被燒成了廢墟，現在則成了鯰魚精們的棲息地。
2162869,喬爾艾恩石環,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",位於巴兒達木霸道附近的石柱群。石柱上刻著游牧民們的古老歌謠。另外，石柱看上去像是隨便分布的，但據說每當有風從這裡吹過，就會聽到類似於古老旋律的聲音。
2162870,朵塔兒水洲,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",游牧的暮暉之民朵塔兒部生活的地方。「水洲」意味著這裡是一個湧水之處，也是乾燥的月神沙漠中極為珍貴的綠洲。在南部的沙漠地帶旅行的時候，需要在這裡進行最後的補水。
2162871,暮暉王座,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",象徵著第一位敖龍族女性「暮暉之母」的巨大石像。意味著這裡是月神創造暮暉之母的地方。可是帶著沙塵的風不斷吹向這裡，使得石像漸漸風化，現在已經快要被埋入沙地之中了。
2162872,重逢集市,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",暮暉之民中的凱蘇提爾部建立的交易所。「重逢」這個名字象徵著分裂成了50多個部落的暮暉之民希望能夠在這唯一的地方重新變回一個部落的心願。現在已經有很多居住在草原的部落加入其中，還有異國的商人也會造訪。
2162873,恰佳遺骨堂,"位於太陽神草原的某處。
獻上祈禱，所見之景將被後世傳頌。",安置暮暉之民聖人恰佳的遺骨的地方，據說他曾經英勇對抗巨大的龍，從而保護了人們與家畜。在那達慕大戰中勝利的部落會在戰後來到這裡獻上供品，這個傳統儀式一直流傳至今。
2162874,晨曦王座,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",傳說中太陽神創造第一位敖龍族男性「晨曦之父」的聖地。經過了歷代的強大部落的統治與重建，現在太陽湖上已經建起了巨大的台座，還有一座聳入雲霄的巨大宮殿。
2162875,破壞神像,"位於神拳痕的某處。
放眼望去，所見之景將被後世傳頌。",破壞與彗星之神拉爾戈的神像。是由星導教的僧侶與信徒們花費了數百年的時光，一點一點地雕鑿山岩建造而成的。因其過於巨大，相傳就連火燒星導寺的泰奧德里克王也拿它沒辦法。
2162876,血雨的訓誡,"位於神拳痕的某處。
放眼望去，所見之景將被後世傳頌。",破壞神像腳下的石碑。上面刻有星導教高僧所留下的話：「七獄門開七天墮淚 血雨狂潮動蕩 破壞神拳所及之處 眾生皆留痕傷」。
2162877,呵欠洞,"位於基拉巴尼亞邊區的某處。
在夜間放眼望去，所見之景將被後世傳頌。",歐米茄和神龍的大戰所留下的痕跡。神龍如同呵欠一般張大嘴，放出的光芒在地面上留下了這個大洞，因此稱為呵欠洞。如果那道光的軌道再稍微偏一點的話，恐怕梅氏的村子就要不保了吧。
2162878,阿拉基利,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",基拉巴尼亞山區的驛站。位於從阿拉米格通往烏爾達哈與格里達尼亞兩個地區的交通要道，曾也是與東方進行陸路貿易的重要的中轉站。在帝國的統治下，則主要以駐紮在軍事據點內的兵將們為買家進行交易。
2162879,御制監望塔2,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",加雷馬帝國軍巨大的監視塔。名稱的含義為皇帝的監視塔。位於崇山峻嶺所環繞的山區的中央，不斷監視著帝國支配下的村落。對於阿拉米格的人民們來說，它就是壓迫與暴政的象徵。
2162880,沉沒的破壞神像,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",作為拉爾戈星導教被指定為阿拉米格國教的紀念而被供奉起來的破壞神石像。在阿拉米格最後的王泰奧德里克與星導教對立之時，它被直屬於王的近衛隊所破壞， 沉入到了鹽湖之中。
2162881,阿拉米格人居住區2,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",要塞城邦阿拉米格南部的居住區。在帝國的統治下，這裡被指定為沒有市民權的「安」階級的人們的居住區，根據對他們的「遊蕩民」這一蔑稱，這裡在當時被稱為遊蕩民居住區。而這一歧視性的稱呼，如今也成了過去。
2162882,瑞光像,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",以武邊瑞光為原型的銅像。他作為在黃金港所在的島嶼「紫州」南部建立末之國的武將而為人所熟知。只是，黃金港本身為幕府直轄領地，因此不屬於末之國。
2162883,樂座街,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",根據遠東之國幕府的特例，與商業有關的限制被大幅減緩的商業街。 從販賣各種商品的店鋪，到提供給國內外的商人與旅客的住宿設施和娛樂設施等等，一應俱全。
2162884,轉魂塔廣場,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",轉魂塔，即乙太之光所在的廣場。在遠東之國，這種設施自古以來都是由被稱為鬼師眾的神秘技術集團進行製造並保護管理的。因為這裡是交通樞紐，赤誠組的監視也很嚴格。
2162885,黃金船庫,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",由黃金港奉行所設立的造船廠。其目的並非是為了建造關船這類的大型船，而是以停泊在黃金港的船隻的修理與小型船隻的建造為主。因此，這裡的船工們很多也都精通外國船隻的構造。
2162886,紫水宮,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",靜靜地矗立於蒼玉海溝中的海底宮殿。由居住於紅玉海海底的翠水之民們建起，他們的統領紅玉公主則居住於其中。不只是外人，就算是翠水之民沒有特別許可的話也是禁止入內的。
2162887,奧薩德東岸,"位於紅玉海的某處。
在清晨放眼望去，所見之景將被後世傳頌。",面向紅玉海的奧薩德次大陸東岸地區。歷來漁業繁盛，海岸線上散布著許多漁村。這裡風光明媚，因此也留下了許多詩詞。
2162888,痙攣寨,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",支配紅玉海的海賊眾們的根據地。由於畏懼被認為從神話時代起就聳立於此處的神秘巨塔「天之御柱」的緣故，這裡自古以來就被人當成禁忌之地。但是海賊眾們不懼於神，在此建立了據點。
2162889,高速魔導驅逐艇L-XXIII,"位於延夏的某處。
放眼望去，所見之景將被後世傳頌。",沉沒於無二江水底的高速魔導驅逐艇的殘骸，艦籍編號中的「L」代表其所屬於第十二軍團，而「XXIII」則意味著它是第23號艦艇。它的任務曾是鎮壓多瑪叛亂，似乎是被守護延夏的妖狐所擊沉。
2162890,模兒衣樓,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",暮暉之民模兒部落的居留地。會隨著家畜所食用的草的變化而移動的模兒部，每個季節都會變換新的居留地。為此，他們的帳篷也都設計得十分便於移動。
2162891,莫艾石像,"位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。",以人臉為原型的巨大石像。在世界各地都有同樣的石像存在，但它們的建造者，建造時間以及目的均不明。根據角的有無以及耳朵的位置，有人認為這些石像是出自人族之手，但也只是推測。
2162892,圓頂區,"位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。",位於水晶都關口的區域，因圓頂建築鱗次櫛比，故得名圓頂區。黑鐵框架搭配結晶材料的建築設計應該會給到訪者留下深刻印象。
2162893,宇宙和音,"位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。",水晶都最大的商業區域。雖然名字中的「宇宙」略顯誇張，但除了中庸工藝館的產品以外，這裡還陳列著交易商從安穆·艾蘭和珂露西亞島運來的各類商品，頗有一種包羅萬象的感覺。
2162894,博物陳列館,"位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。",收集了殘存在諾弗蘭特的所有書籍的大書庫，與「三藝」中的「文法」對應。這裡的藏書種類繁多，不僅有歷史之類的學術書籍，還有簡單易懂的圖書。
2162895,狂喜圓塔群,"位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。",水晶都北部的區域。圓柱形的各類建築物被賦予了居住區域、生產設施、防衛設施等職能。「狂喜」之名源自曾經的某個傳說：「在救世主降臨之時，已死之人將會重生，並感到無盡的狂喜。」起這個名字也是為了讓「光之泛濫」的難民能夠感到重獲新生。
2162896,聖林牧場,"位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。",勇人族主導運營的牧場，從雞到陸行鳥，這裡飼養著各種家禽和家畜。「聖林」指的是「神聖森林中的窠巢」，源自傳說中的阿馬羅居住的理想鄉，現實中這裡也確實飼養著許多阿馬羅。
2162897,光榮門,"位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。",通往游末邦的樹根層的主門。其厚重門扉的內外完全是兩個不同的世界。對於眾多貧民來說，通過這個門進入城內意味著無比的光榮，但光榮門就像它的名字一樣只為身具光榮的人敞開。
2162898,廢船街,"位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。",位於游末邦基部的貧民區。因光之泛濫導致無法遠洋航海，所以遠洋船失去了用武之地，後來便被當作建材形成了這條街。其中有些建築是和船的一部分直接拼湊而成的。
2162899,游末邦軍總司令部,"位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。",以強大著稱的游末邦軍的總司令部。原本設定在最上面的樹梢層，但沃斯里就任元首之後改變了政策，軍隊的意義淡化，於是總司令部被轉移到原本是監獄的這一層。
2162900,蜂箱夜總會,"位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。",開設這個娛樂設施的主要目的是給在游末邦安穩生活的自由市民提供猶如蜜蜂蟄刺般的刺激。在這裡工作的人不論男女均被稱為蜜蜂，總管則擁有「女王蜂」的稱號。
2162901,喬布要塞,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",負責水晶都防衛的城塞群之一。這裡原本是雷克蘭德聯邦時代為騎士修道會建造的據點，後來曾被損毀，被修復之後便成為了現在的城寨群。如今破敗的光耀教會遺址，也只能讓人緬懷其往昔的風光。
2162902,拉迪斯卡瞭望塔,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",建造在雷克蘭德中央的瞭望塔。拉迪斯卡是一位士兵的名字，他曾經發現了食罪靈大軍飛來，因及時通知眾人避難而拯救了無數的生命。但據說他自己為了牽制敵人而留在塔中，最終戰死。
2162903,拉克汕城,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",曾經的雷克蘭德聯邦的王城。在「光之泛濫」爆發之前，一名叫做「影之王」的人物率領菁靈族的守舊派在這裡發動了政變。而令「影之王」喪命的最後一戰也發生在這裡。拉克汕是古菁靈語，雷克蘭德便是從這個詞發展而來。
2162904,奧斯塔爾嚴命城,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",化為廢墟的雷克蘭德聯邦的城塞。菁靈族的騎士奧斯塔爾面對迫近的食罪靈大軍，為了保護百姓，嚴令部下一步都不許退，奮戰到底。如今的名字就是基於這個故事而得名的。
2162905,責罰監獄,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",雷克蘭德聯邦時代建立的監獄遺跡。位於懸崖下的廢墟，曾經是在獄中工作的獄卒們居住的場所，據說當時被稱作鐵鎖街。在化為廢墟的如今，這「鐵鎖」也早已變成「鏽鎖」了。
2162906,陰沉鄉,"位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。",始源湖湖畔的漁村。用橋把雜草島、磚土島、疙瘩島、波浪島這四個島連接而成。因為村中有許多板著臉的漁夫，所以自虐式地起了一個奇怪的村名。
2162907,碎貝海岸,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",名字來源於這片海岸上總是有很多破碎的貝殼，滯潮村的村民都認為十分貼切。過去有很多捕魚人都會在這裡活動，不過如今治安混亂，只剩下了野蠻的大哥布林到處遊蕩。
2162908,白油瀑布,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",位於沃茨河中段的瀑布，落差很大，令人過目難忘。由於流速恰到好處，水流從高處落下時不會飛散，而是能夠直線落到崖底。有一位著名詩人看到這條瀑布後，將沒有飛散的水形容為黏稠的油，於是這條瀑布就得到了這個新名字。
2162909,門前區,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",期盼移居游末邦的難民聚集在一起而自然形成的貧民區。儘管居住環境惡劣，但因為基本沒有遭到食罪靈襲擊的風險，並且還有免費糧食妙料的分發，因此人口依然在不斷增長。
2162910,工匠村,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",珂露西亞島南部的農村。這裡生活著一群拒絕免費妙料的農民，他們憑藉傳統的農耕方法維持生活，栽培的作物以大麥和各種蔬菜為主。不過大約一年前，獨行食罪靈突然襲擊了這裡，導致很多人不幸遇難。
2162911,大升降機,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",連接珂露西亞島高地和低地的巨大升降機。曾經是以代達羅斯公司的塔羅斯作為動力啟動升降機的，不過自從該公司撤出之後已經放置很久了。據說過去是與矮人族進行交易的要地。
2162912,圖姆拉村,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",分散在格魯格火山周圍的矮人族的集落之一，主要居民為圖爾家族的人。裡面的建築小巧玲瓏，十分符合矮人族的習慣，但在其他種族眼中大概就只是個街道模型吧。
2162913,侏儒煙囪,"位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。",穿過矮人洞窟後出現的類似通風口的地方。在格魯格火山活動的影響下，這裡變成了定期噴出溫水的間歇泉。因為周圍會產生硫磺等物質，所以矮人族非常看重這裡。
2162914,紅店野營地,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",水晶都的商隊設定的阿馬羅搭乘點，在前往安穆·艾蘭做生意時可以起到中轉站的作用。為了方便保護收集起來的資材，他們利用了沙爾北城的遺址。
2162915,鼴靈集市,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",鼴靈族自古便在安穆·艾蘭生活，它們在這裡建設了一個貿易集市，陳列著從荒野各處收集來的物品。如果想獲得礦物和拿巴示艾蘭的遺物，來這裡購買是首選。
2162916,安穆馬利克新宮殿,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",安穆的意思是偉大，馬利克是拿巴示艾蘭男性君王的稱號。這裡曾經是拿巴示艾蘭的政治和軍事中樞，在成為阻止光之泛濫的基點時，半個宮殿都被光之波動吞噬瓦解了。
2162917,比朗大礦山,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",為了開發比朗山中的礦物資源，人們曾經運用塔羅斯進行過大規模的開採，豐富的礦藏也令這裡繁極一時。「比朗」是一位隆索族偉人的名字，和附近的迦利克村及凱爾克遺跡一樣，都是以故人的名字命名的地名。
2162918,絡尾聚落,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",拿巴示艾蘭聘請貓秘族的塔羅斯技師開設礦山鐵道時，也在這裡建設了一個據點作為工作人員的住處。之後這裡一直是礦工們的落腳地，不過隨著礦業的衰退，人口也在不斷減少。
2162919,凱爾克遺跡,"位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。",隆索族的村落遺址。這裡好像在「光之泛濫」爆發之前就因人口遷移而變成了廢墟，也因此沒有被什麼大規模戰鬥波及，成了拾荒圈中發掘寶物的知名場所。
2162920,群花館,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",這裡原本孚布特王國下轄的一個小山村，在「光之泛濫」爆發後，原住民紛紛搬走，仙子族便趁機住了進來。這裡原本的主要產業是畜牧業，因此還留有飼養用的牲口棚，一些愛喝羊奶的仙子族便接過了飼養綿羊的工作。
2162921,篤學者莊園,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",某位異邦的賢人曾經借住過的房屋。這裡原本屬於一位孚布特王國的地方領主，裡面因為其個人興趣收藏了很多書籍和器材。雖然現在原主人已經不再居住，但好奇的妖靈們竟然沒有把那些收藏搞壞，說是奇蹟也不為過。
2162922,普拉恩尼茸洞,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",這裡是衛德·因克等曾經與孚布特王國共存的恩莫族們生活的洞窟。普拉恩尼指的是他們培養出來的大蘑菇，將其內部挖空後可以用來居住。
2162923,魚群鎮,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",原本是翠光城外圍的城鎮。在妖靈佔領伊爾美格這片地區之後，水妖族引來了大量的水造出了身鏡湖，也將整個城鎮都沉入到了水底，變成了如今的魚群鎮。
2162924,夢羽城,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",這裡曾經是孚布特王國的王城。也是化身為靈光衛的妖靈王緹坦妮雅被關押的場所。這個名字融合了妖靈語和孚布特語，給人一種十分夢幻的感覺。
2162925,聖法斯里克天庭,"位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。",這裡的地名源自聖法斯里克，是一位光耀教會的聖人。他因為在這裡進行過苦行而為人熟知。但如今，這裡已變成了妖靈的國度伊爾美格，可能只有恩莫族還有人知道這個名稱的由來和含義了。
2162926,戈恩要塞,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",流入拉凱提卡大森林的「夜之民」構築的要塞遺址。因遭到食罪靈大軍的襲擊而發生了大規模火災，結果被焚燒殆盡。倖存的居民們似乎轉移到了蛇行枝居住。
2162927,水蛇寶卵,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",在大樹的支撐下漂浮於蛇水湖之上的巨大水晶塊。似乎在比隆卡帝國更早的遠古時代起就一直受到當地居民的供奉。根據當地的傳說，水晶塊內封印著偉大的「水蛇」。
2162928,朵瓦特里沉沒神殿,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",隆卡帝國用岩石建造的神殿之一。該帝國瓦解之後，雖然受到某神官一族的保護，但不知何時卻被湖水吞沒了。據傳隆卡皇帝的秘寶就沉眠其中，但真相至今依然是個謎。
2162929,洛查特爾大階梯,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",據傳是隆卡神話中登場的巨人洛查特爾創造的階梯狀瀑布。據某位歷史學者所說，洛查特爾即初期的塔羅斯，隆卡文明壯麗的岩石神殿或許也是他建造的。
2162930,法諾村,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",奉隆卡皇帝之命，這個村莊中的維斯族在幾千年來一直守護著拉凱提卡大森林的遺跡群。不過由於其他大多數村莊都因「光之泛濫」而毀滅，這個村莊很難單獨存續，前景令人擔憂。
2162931,四晨星,"位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。",祭祀司掌隆卡大星座的四位神明的遺跡群。四位神明分別為火之神奧奇斯加托爾、水之女神伊奇絲洛克瓦、風之神奧奇斯恰爾以及土之女神伊奇絲安帕。法諾村的人自認為是隆卡的守護者，所以他們將這裡視作聖地。
2162932,鰭人潮池,"前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。",構建於黑風海海底的鰭人族的集落。「潮池」指乾潮時留在海岸上的海水水窪。在「光之泛濫」爆發時，一些偶然待在陸地上的人倖免於難，他們把這裡作為臨時避難所，於是有了「鰭人潮池」這個名字。
2162933,奇人工作室,"前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。",水晶都出身的某位天才工匠為遠離社會文明而用來隱居的工作室。雖然他本人將此處單純地稱為工作室，但是在海底設計工房這種想法本身就已經異於常人了。
2162934,陸人墓標,"前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。",珊瑚叢生的洞窟。「陸人」是鰭人族對地上人類的稱呼。由於紅珊瑚看起來就像地上人類的血管，所以很多鰭人族都認為這裡沉睡著陸人的靈魂。但是生活在地上的人類直到近幾年才聽說這個名字的來歷。
2162935,尊紫洞,"前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。",尊紫貝的棲息地。這種貝殼可以製作一種紫色的染料，而這種紫色被視為身份高貴。游末邦對紫色的偏好應該也是起源於此。
2162936,亞馬烏羅提,"前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。",據鰭人族所言，這座海底都市是在一夜之間拔地而起的。與長期沉睡在海底日趨腐朽的遺跡明顯不同，這裡的建築嶄新完整，就像時常有人精心打理一樣，是個充滿謎團的地方。
2162937,萊韋耶勒爾府,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",萊韋耶勒爾家的宅邸。以現任家主富爾什諾為代表，萊韋耶勒爾家族歷代成員中不乏就任於哲學家議會的議員，可謂賢才輩出，是薩雷安首屈一指的名門望族。這座經歷300年星霜的華美宅邸被許多人視為薩雷安建築史上的寶貴遺產。
2162938,知識神海港,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",舊薩雷安的海港區，名字由來於這座城市的守護神沙利亞克。人們在港口為他修建了一座高大的石像，並相信這位知識之神會守望往來的船隻。這座港口的圓弧形碼頭也獨具一格，與其他國家的港口風格差別很大。
2162939,哲學家議會會場,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",哲學家議會的會場。99套桌椅按照螺旋形安排得疏密有致，以便議會所有在任的99名議員都能齊聚一堂參加議會。如果有機會從空中俯瞰會場，你會發現會場的桌椅排布組成的圖案正是傳說中容納了知識之水的螺，這個圖案同樣也出現在薩雷安的國旗上。
2162940,所思大書院,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",世界上最大規模的圖書館，是薩雷安魔法大學引以為傲的成果。作為迦巴勒幻想圖書館的本館，這裡收藏了來自世界各地的種類繁多的書籍文獻。現在館內正在編纂《世界圖鑑》，旨在將所有知識都編輯在案。
2162941,哲學家廣場,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",哲學家議會討論薩雷安政策等國家大事時使用的議事堂。過去只是一座普通的圓形露天廣場，議員們風雨無阻地在此為了真理爭論不休。然而，有一天廣場上卻發生了不幸的事故，從天而降的落雷造成了人員傷亡，會議不得不暫時中斷。為了避免悲劇再次發生，薩雷安人建造了這座新的議事堂，從此人們的辯論再也不會受到外界影響。
2162942,漂流的終點,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",舊薩雷安東側的居住區，在城中佔了很大的面積。第六星曆初期，暴雨引發的大洪水結束之後，為了遠離野蠻的爭鬥，那些受過紐恩克雷夫照拂的難民追隨他離開了基拉巴尼亞，通過龍堡地區前往北洋，並來到了現在的薩雷安，在這塊海鸚棲息地建造了居住區。基於這些經歷，人們稱這裡為「漂流的終點」。
2162943,公開講堂,"位於舊薩雷安的某處。
放眼望去，所見之景將被後世傳頌。",位於薩雷安魔法大學所見大講堂中的教室。無論是魔法大學的學生，還是廣大的市民，不需要任何邀請和證明，所有人都可以在此參加魔法大學開設的公開課。這間看似開闊的教室，時常因為人氣教師登壇授課而人滿為患。
2162944,魯維達紡絲局,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",生產優質絹絲的拉札罕著名國營工房。多年以來魯維達紡絲局養蠶及紡絲的技術都是拉札罕的不傳之秘，現在烏爾達哈等諸多海外國家也開始自行養蠶，更是加劇了魯維達紡絲局的危機感，現在這裡的戒備愈發森嚴拒絕一切閒雜人等靠近。
2162945,巴爾夏恩大巴扎,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",如果商業是拉札罕的血管，那麼巴爾夏恩大巴扎就是拉札罕的心臟。這座室內市場的名字來自傳說中的偉大商人巴爾夏恩。據說巴爾夏恩在與外國的交易中積累了巨額財產，他的遺願就是用自己的遺產建立一座宏偉的市場，於是巴爾夏恩大巴扎橫空出世。今天這裡依然熙熙攘攘，一派欣欣向榮的景象。
2162946,妮洛帕拉畜產局,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",拉札罕的畜牧研究所。拉札罕人最開始飼養桓娑鳥只是為了採取它們的毒液作為煉金素材，直到有一位名叫妮洛帕拉的馴獸人發明了去除桓娑鳥毒腺的技術，桓娑鳥才得以作為肉用動物走上舞台。沒過多久，桓娑鳥就以其美味多汁的鮮美肉質一躍成為拉札罕菜系中的主要原料之一，並由此成了遠近聞名的美味。
2162947,梅麗德酒房,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",梅麗德經營的酒房，主要提供各種簡餐和酒類的餐飲店。店內售賣當地煉金術士釀造的各種各樣的蒸餾酒。酒房邀請了舞者在店內進行表演，這種汲取了薩維奈傳統舞蹈要素的表演形式因此大受歡迎，在外國遊客中具有極高的人氣。
2162948,雲使宮,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",這座宮殿既是拉札罕總督的私人宅邸，同時也是整個拉札罕的政治中心。雲使宮的名字取自悌陽象族的古語，意為「來自雲間的使者」。這座宮殿正如這個名字所述的那樣，建造在巨石的頂端。有求於總督的請願者，總督為了解決問題派出的使者，雲使宮的高度從未影響它的大門為人敞開。
